"REF_JUDGE_ID","JUDGE_TYPE","CREST_JUDGE_ID","TITLE","FIRST_NAME","MIDDLE_NAME","SURNAME","FULL_LIST_TITLE1","FULL_LIST_TITLE2","FULL_LIST_TITLE3","STATS_CODE","INITIALS","HONOURS","JUD_VERS","OBS_IND","SOURCE_TABLE","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","COURT_ID"
34722,"R",504,"LORD","MICHAEL","BILLY","KING","Before Judge : KING","","","","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34723,"R",505,"SIR","BRYAN","GENE","RILEY","Before Judge : RILEY","","","40785","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34724,"R",506,"MR","GLENN","HERMAN","SILVA","Before Judge : SILVA","","","","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34725,"R",507,"MRS","HOLLY","","PRICE","Before Judge : PRICE","","","40950","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34726,"CJ",508,"MS","TRACY","MAUREEN","HENRY","Before Judge : HENRY","","","30208","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34727,"CJ",509,"MS","ANITA","LESLIE","BUTLER","Before Judge : BUTLER","","","30032","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34728,"CJ",511,"MISS","LORETTA","PAULINE","DIXON","Before Judge : DIXON","","","30201","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34729,"R",514,"DR","RAYMOND","JESUS","WILLIAMSON","Before Judge : WILLIAMSON","","","40101","","Q.C.","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34730,"AR",515,"MR","MANUEL","ARNOLD","MURRAY","Before Judge : MURRAY","","","60422","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34731,"R",517,"MR","GLEN","FRANKLIN","DUNN","Before Judge : DUNN","","","","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34732,"R",518,"MR","FERNANDO","TROY","LOPEZ","Before Judge : LOPEZ","","","41470","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34733,"R",520,"MS","PHYLLIS","TAMARA","BOYD","Before Judge : BOYD","","","40371","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34734,"R",521,"MR","TYRONE","BRUCE","GILBERT","Before Judge : GILBERT","","","40093","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34735,"R",522,"MS","MARIE","DANA","LONG","Before Judge : LONG","","","40809","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34736,"CJ",523,"MR","JEREMY","NATHAN","GONZALEZ","Before Judge : GONZALEZ","","","","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34737,"R",524,"MRS","KIM","STACEY","WOOD","Before Judge : WOOD","","","","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34738,"HJ",525,"MISS","MARJORIE","JENNIFER","LAWRENCE","Before Judge : LAWRENCE","","","10004","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34739,"CJ",528,"MS","MARIA","RHONDA","JOHNSON","Before Judge : JOHNSON","","","39460","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34740,"R",529,"MRS","MARJORIE","TAMARA","CAMPBELL","Before Judge : CAMPBELL","","","","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34741,"R",531,"MS","CARMEN","CONSTANCE","TORRES","Before Judge : TORRES","","","40220","","QC","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34742,"R",532,"MS","LILLIAN","DOROTHY","GUTIERREZ","Before Judge : GUTIERREZ","","","","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34743,"R",533,"MR","PATRICK","DENNIS","FRAZIER","Before Judge : FRAZIER","","","","","QC","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34744,"AR",534,"MRS","GRACE","MICHELE","COLE","Before Judge : COLE","","","60252","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34745,"AR",535,"MISS","LAURIE","TANYA","JONES","Before Judge : JONES","","","60415","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34746,"R",536,"MRS","PAULINE","ELSIE","DIAZ","Before Judge : DIAZ","","","49290","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34747,"CJ",539,"MR","HUGH","EDGAR","JOHNSTON","Before Judge : JOHNSTON","","","","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34748,"AR",541,"MRS","HEIDI","PAMELA","MILLS","Before Judge : MILLS","","","60398","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34749,"AR",542,"LADY","LOIS","LUCY","MORGAN","Before Judge : MORGAN","","","","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34750,"CJ",543,"MISS","CLAUDIA","BEVERLY","HARRIS","Before Judge : HARRIS","","","35480","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34751,"AR",544,"MR","ANTONIO","RAUL","LEE","Before Judge : LEE","","","60245","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34752,"CJ",546,"MS","STACY","MICHELE","STONE","Before Judge : STONE","","","","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34753,"R",547,"MR","ANTHONY","LEROY","COX","Before Judge : COX","","","40510","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34754,"R",548,"MS","JANICE","KIMBERLY","BURKE","Before Judge : BURKE","","","43500","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34755,"CJ",549,"MR","ALAN","DEAN","HUNT","Before Judge : HUNT","","","","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34756,"CJ",550,"MR","JON","FRANKLIN","FULLER","Before Judge : FULLER","","","","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34757,"CJ",552,"MRS","WILLIE","WILLIE","SIMMONS","Before Judge : SIMMONS","","","","","HHJ","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34758,"CJ",553,"MR","JOSHUA","LEON","CLARK","Before Judge : CLARK","","","","","","","Y","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34759,"R",554,"DR","ADRIAN","ANDRE","MONTGOMERY","Before Judge : MONTGOMERY","","","40289","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34760,"D",555,"BARONESS","ROSEMARY","SHARON","FULLER","Before Judge : FULLER","","","","","QC","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34761,"R",556,"MS","JILL","JANE","STONE","Before Judge : STONE","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34762,"R",557,"MRS","AMBER","KATIE","CARPENTER","Before Judge : CARPENTER","","","42990","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34763,"CJ",558,"MS","JACQUELINE","ELLA","SMITH","Before Judge : SMITH","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34764,"CJ",559,"MS","MELANIE","HEIDI","DAVIS","Before Judge : DAVIS","","","30069","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34765,"CJ",560,"MR","BRENT","DANNY","JENKINS","Before Judge : JENKINS","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34766,"CJ",561,"MS","ALICE","ELSIE","YOUNG","Before Judge : YOUNG","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34767,"R",562,"MRS","JOANN","ANGELA","NGUYEN","Before Judge : NGUYEN","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34768,"AR",564,"MR","KENNETH","FERNANDO","LEWIS","Before Judge : LEWIS","","","60525","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34769,"R",565,"MISS","VIVIAN","MATTIE","OLSON","Before Judge : OLSON","","","48150","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34770,"AR",566,"MS","MARJORIE","MARY","GARZA","Before Judge : GARZA","","","60271","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34771,"R",567,"MR","EARL","CHAD","HAYES","Before Judge : HAYES","","","40392","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34772,"AR",568,"MS","MARTHA","RITA","REYNOLDS","Before Judge : REYNOLDS","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34773,"CJ",569,"MRS","YVONNE","TIFFANY","HENDERSON","Before Judge : HENDERSON","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34774,"R",570,"MISS","DIANA","EILEEN","WHEELER","Before Judge : WHEELER","","","40243","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34775,"HJ",572,"MS","JANICE","DEBRA","WAGNER","Before Judge : WAGNER","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34776,"R",574,"DR","ROGER","SHANE","BENNETT","Before Judge : BENNETT","","","","","RECORDER","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34777,"R",575,"MISS","BEATRICE","COLLEEN","WATKINS","Before Judge : WATKINS","","","40534","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34778,"AR",576,"MS","CONNIE","SARAH","ROBERTS","Before Judge : ROBERTS","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34779,"HJ",577,"MRS","JUDITH","TERRI","GARRETT","Before Judge : GARRETT","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34780,"R",578,"MRS","GLORIA","CONSTANCE","REID","Before Judge : REID","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34781,"HJ",579,"MS","ASHLEY","JUDY","WILSON","Before Judge : WILSON","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34782,"R",580,"MISS","MARCIA","MICHELLE","COOK","Before Judge : COOK","","","49310","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34783,"AR",581,"MR","BILLY","KARL","PORTER","Before Judge : PORTER","","","60397","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34784,"R",582,"MISS","MELINDA","SARA","WOODS","Before Judge : WOODS","","","40255","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34785,"AR",583,"MRS","THERESA","THELMA","HARRISON","Before Judge : HARRISON","","","","","ASSISTANT RECORDER","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34786,"R",584,"DR","JOSE","RAUL","LAWRENCE","Before Judge : LAWRENCE","","","40064","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34787,"CJ",585,"MS","ROSEMARY","IRMA","JAMES","Before Judge : JAMES","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34788,"CJ",586,"MR","ALEX","BRUCE","OLSON","Before Judge : OLSON","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34789,"CJ",587,"MR","TYRONE","GARY","FOWLER","Before Judge : FOWLER","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34790,"CJ",588,"MR","MICHAEL","VICTOR","RYAN","Before Judge : RYAN","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34791,"R",589,"MISS","JILL","PAULINE","LANE","Before Judge : LANE","","","48710","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34792,"HJ",590,"MS","EILEEN","TANYA","ROMERO","Before Judge : ROMERO","","","11350","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34793,"R",592,"MR","GILBERT","MIKE","POWELL","Before Judge : POWELL","","","40511","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34794,"R",593,"MRS","RUBY","NATALIE","WALKER","Before Judge : WALKER","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34795,"R",594,"LORD","JOHN","TOMMY","PERKINS","Before Judge : PERKINS","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34796,"CJ",595,"MR","ANDRE","RUBEN","HOWELL","Before Judge : HOWELL","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34797,"HJ",596,"MISS","JILL","KAREN","HUNTER","Before Judge : HUNTER","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34798,"R",598,"MR","LARRY","BRETT","MONTGOMERY","Before Judge : MONTGOMERY","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34799,"R",599,"PROFESSOR","SEAN","CHARLES","HILL","Before Judge : HILL","","","46600","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34800,"CJ",600,"MR","RALPH","MELVIN","SANCHEZ","Before Judge : SANCHEZ","","","","","QC","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34801,"CJ",601,"LORD","EDWARD","JAMIE","ROSE","Before Judge : ROSE","","","","","H.H.J","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34802,"R",602,"MS","ANNIE","CLARA","CRUZ","Before Judge : CRUZ","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34803,"R",603,"MRS","CATHY","ANDREA","MATTHEWS","Before Judge : MATTHEWS","","","40252","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34804,"R",604,"MS","DANA","SALLY","HILL","Before Judge : HILL","","","40298","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34805,"R",605,"MRS","STACEY","IRENE","MITCHELL","Before Judge : MITCHELL","","","40079","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34806,"R",606,"MS","STACY","JACKIE","SIMPSON","Before Judge : SIMPSON","","","46240","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34807,"R",608,"MS","ESTHER","KATHLEEN","MITCHELL","Before Judge : MITCHELL","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34808,"R",609,"MR","BERNARD","VINCENT","LARSON","Before Judge : LARSON","","","49260","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34809,"R",610,"MR","RODNEY","THEODORE","OWENS","Before Judge : OWENS","","","46800","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34810,"AR",611,"MRS","MICHELLE","ELLEN","JORDAN","Before Judge : JORDAN","","","60592","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34811,"AR",612,"MISS","JUNE","KIM","STONE","Before Judge : STONE","","","60226","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34812,"AR",614,"MRS","NATALIE","GLADYS","ALEXANDER","Before Judge : ALEXANDER","","","60621","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34813,"AR",617,"MR","PHILLIP","EDWARD","BOWMAN","Before Judge : BOWMAN","","","60609","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34814,"R",618,"MISS","BESSIE","CARLA","DAY","Before Judge : DAY","","","40045","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34815,"R",620,"MRS","GLORIA","JEANETTE","ORTIZ","Before Judge : ORTIZ","","","40297","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34816,"AR",621,"MISS","JUDITH","CAROL","WHEELER","Before Judge : WHEELER","","","60608","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34817,"AR",623,"MR","ARNOLD","KARL","MEYER","Before Judge : MEYER","","","60217","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34818,"R",624,"MISS","MARJORIE","CHRISTINA","STANLEY","Before Judge : STANLEY","","","40505","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34819,"R",625,"MR","JACOB","TYLER","HERNANDEZ","Before Judge : HERNANDEZ","","","45960","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34820,"CJ",626,"MR","TIMOTHY","ROBERTO","GREEN","Before Judge : GREEN","","","30301","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34821,"R",628,"MR","FRANKLIN","PHILLIP","GRAHAM","Before Judge : GRAHAM","","","40247","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34822,"HJ",629,"MS","MARLENE","DONNA","PHILLIPS","Before Judge : PHILLIPS","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34823,"HJ",630,"LADY","TANYA","NORMA","DUNCAN","Before Judge : DUNCAN","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34824,"AR",631,"MS","VALERIE","CONSTANCE","CARTER","Before Judge : CARTER","","","60625","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34825,"AR",632,"MS","AMY","AMANDA","WALLACE","Before Judge : WALLACE","","","60623","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34826,"R",634,"MR","EDGAR","TIMOTHY","BENNETT","Before Judge : BENNETT","","","40646","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34827,"HJ",635,"MISS","BRENDA","ROSA","DUNN","Before Judge : DUNN","","","","","QC","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34828,"AR",636,"MISS","DONNA","CHARLOTTE","BOWMAN","Before Judge : BOWMAN","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34829,"HJ",638,"MISS","ALICIA","DOROTHY","RICHARDSON","Before Judge : RICHARDSON","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34830,"R",639,"MR","GARY","GARY","BERRY","Before Judge : BERRY","","","48990","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34831,"R",640,"MR","HOWARD","MITCHELL","PRICE","Before Judge : PRICE","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34832,"CJ",641,"MR","ELMER","JOHN","FRANKLIN","Before Judge : FRANKLIN","","","","","HHJ","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34833,"R",643,"SIR","RAUL","FRANKLIN","GARZA","Before Judge : GARZA","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34834,"R",644,"LORD","BRIAN","ALEX","KELLEY","Before Judge : KELLEY","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34835,"R",645,"MS","LAUREN","MARLENE","ANDERSON","Before Judge : ANDERSON","","","","","REC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34836,"R",647,"MISS","NATALIE","THERESA","NGUYEN","Before Judge : NGUYEN","","","40278","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34837,"R",649,"MR","RICK","TOM","ELLIS","Before Judge : ELLIS","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34838,"HJ",651,"MR","LAWRENCE","VINCENT","SIMS","Before Judge : SIMS","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34839,"CJ",652,"MS","ELSIE","MARCIA","ARNOLD","Before Judge : ARNOLD","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34840,"R",654,"DR","JESUS","HOWARD","PERRY","Before Judge : PERRY","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34841,"R",655,"MISS","TRACY","MARION","BENNETT","Before Judge : BENNETT","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34842,"R",656,"MISS","LILLIE","LILLIAN","LAWRENCE","Before Judge : LAWRENCE","","","41670","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34843,"R",657,"MR","PEDRO","GREG","MILLER","Before Judge : MILLER","","","40088","","MR RECORDER HOULDER","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34844,"R",659,"MRS","ROSA","EMMA","PRICE","Before Judge : PRICE","","","45160","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34845,"R",660,"MS","KATHRYN","GERALDINE","LONG","Before Judge : LONG","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
34907,"R",743,"MR","CLARENCE","JOSHUA","PRICE","Before Judge : PRICE","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34908,"CJ",745,"LORD","RALPH","ROGER","NGUYEN","Before Judge : NGUYEN","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34909,"CJ",746,"MR","BENJAMIN","CRAIG","TORRES","Before Judge : TORRES","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34910,"CJ",748,"MR","GORDON","TYLER","RICHARDSON","Before Judge : RICHARDSON","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34911,"R",749,"MRS","CONNIE","MELISSA","WILSON","Before Judge : WILSON","","","40537","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
