"REF_SOLICITOR_FIRM_ID","SOLICITOR_FIRM_NAME","CREST_SOF_ID","COURT_ID","OBS_IND","SHORT_NAME","DX_REF","VAT_NO","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","ADDRESS_ID","LA_CODE"
92160,"WHITE LLP",12103,81,"N","WHITE","DX 1908 CHATTERIS","444444888",27-MAR-15 10:30:23,12-MAY-09 15:31:22,"Mercator","Mercator",291,529778,""
92161,"BROOKS LLP",11157,81,"N","BROOKS","DX 66193 CLEETHORPES","111222888",27-MAR-15 10:30:23,12-MAY-09 15:31:22,"Mercator","Mercator",291,529779,""
92162,"THOMAS LAW LLP",536,81,"Y","THOMAS","DX 251162 CAISTER-ON-SEA","555555444",27-MAR-15 10:30:23,12-MAY-09 15:31:22,"Mercator","Mercator",291,529780,""
92163,"GARZA SOLICITORS",11371,81,"N","GARZA","DX 120196 CHIPPINGDX NORTON ","333444999",27-MAR-15 10:30:23,12-MAY-09 15:31:22,"Mercator","Mercator",291,529781,""
92164,"ALVAREZ LLP",11797,81,"N","ALVAREZ","DX 353 CLAYTON-LE-MOORS","444777777",27-MAR-15 10:30:23,12-MAY-09 15:31:22,"Mercator","Mercator",291,529782,""
92165,"RAMIREZ LLP",12124,81,"Y","RAMIREZ","DX 119179 COLESHILL","",27-MAR-15 10:30:24,12-MAY-09 15:31:22,"Mercator","Mercator",292,529783,""
92166,"RUBEN LLP",12077,81,"N","DAVIS","DX 80120 CHIPPINGDX SODBURY ","444666666",27-MAR-15 10:30:24,12-MAY-09 15:31:22,"Mercator","Mercator",291,529784,""
92167,"LEE LLP",359,81,"N","LEE","DX 21281 CHARLBURY","666111888",27-MAR-15 10:30:24,12-MAY-09 15:31:22,"Mercator","Mercator",291,529785,""
92168,"DIAZ LAW LLP",11894,81,"N","DIAZ","DX 6154 CINDERFORD","999888111",27-MAR-15 10:30:24,12-MAY-09 15:31:22,"Mercator","Mercator",291,529786,""
92169,"FULLER SOLICITORS",11824,81,"N","FULLER","DX 111208 CHUDLEIGH","777444444",27-MAR-15 10:30:24,12-MAY-09 15:31:22,"Mercator","Mercator",291,529787,""
92170,"CHARLIE and CO",12027,81,"N","BOYD","DX 13770 CHARD","444999444",27-MAR-15 10:30:24,12-MAY-09 15:31:22,"Mercator","Mercator",291,529788,""
92171,"MILLS SOLICITORS",11442,81,"N","MILLS","DX 85154 CAISTER-ON-SEA","222222777",27-MAR-15 10:30:25,12-MAY-09 15:31:23,"Mercator","Mercator",291,529789,""
92172,"REGINA LLP",11732,81,"N","GARCIA","DX 19954 COALVILLE","777888333",27-MAR-15 10:30:25,12-MAY-09 15:31:23,"Mercator","Mercator",291,529790,""
92173,"WELCH LAW LLP",10885,81,"N","WELCH","DX 196159 CHATHAM","999222111",27-MAR-15 10:30:25,12-MAY-09 15:31:23,"Mercator","Mercator",291,529791,""
92174,"ALLEN and CO",11850,81,"N","HANSEN","DX 19394 CHERRYDX HINTON ","999555444",27-MAR-15 10:30:25,12-MAY-09 15:31:23,"Mercator","Mercator",291,529792,""
92175,"HAYES LAW SOLICITORS",10094,81,"N","HAYES","DX 22740 CASTLEDX CARY ","222111333",27-MAR-15 10:30:25,12-MAY-09 15:31:23,"Mercator","Mercator",291,529793,""
92176,"THEODORE and CO",10950,81,"N","WOOD","DX 170213 CLAYTON-LE-MOORS","666777333",27-MAR-15 10:30:25,12-MAY-09 15:31:23,"Mercator","Mercator",291,529794,""
92177,"HERNANDEZ LLP",11672,81,"N","HERNANDEZ","DX 231 CATERHAM","555222999",27-MAR-15 10:30:25,12-MAY-09 15:31:23,"Mercator","Mercator",291,529795,""
92178,"CARPENTER SOLICITORS",12176,81,"N","CARPENTER","DX 160100 COLYTON","555333777",27-MAR-15 10:30:26,12-MAY-09 15:31:23,"Mercator","Mercator",291,529796,""
92179,"GERTRUDE and CO",12149,81,"N","WATSON","DX 23160 CHORLEYWOOD","222111666",27-MAR-15 10:30:26,12-MAY-09 15:31:23,"Mercator","Mercator",291,529797,""
92180,"THOMAS SOLICITORS",12186,81,"N","THOMAS","DX 14058 CAMBERLEY","111555111",27-MAR-15 10:30:26,12-MAY-09 15:31:23,"Mercator","Mercator",291,529798,""
92181,"PAYNE SOLICITORS",11985,81,"N","PAYNE","DX 121214 CASTLEFORD","111444999",27-MAR-15 10:30:26,12-MAY-09 15:31:23,"Mercator","Mercator",291,529799,""
92182,"CHAPMAN SOLICITORS",12125,81,"N","CHAPMAN","DX 18819 CHESTER-LE-STREET","666111888",27-MAR-15 10:30:26,12-MAY-09 15:31:23,"Mercator","Mercator",291,529800,""
92183,"ELEANOR and CO",11994,81,"N","HOFFMAN","DX 354 COLNE","999333111",27-MAR-15 10:30:26,12-MAY-09 15:31:23,"Mercator","Mercator",291,529801,""
92184,"JOHNNY and CO",486,81,"N","TUCKER","DX 13180 COLESHILL","777999222",27-MAR-15 10:30:26,12-MAY-09 15:31:23,"Mercator","Mercator",291,529802,""
92185,"PRICE SOLICITORS",10415,81,"N","PRICE","DX 3111 CHAPEL-EN-LE-FRITH","333777222",27-MAR-15 10:30:27,12-MAY-09 15:31:23,"Mercator","Mercator",291,529803,""
92186,"ARNOLD LAW LLP",12093,81,"N","ARNOLD","DX 25051 CHAPELTOWN","222999333",27-MAR-15 10:30:27,12-MAY-09 15:31:23,"Mercator","Mercator",291,529804,""
92187,"BROOKS SOLICITORS",11698,81,"N","BROOKS","DX 151132 CHAPELTOWN","444999666",27-MAR-15 10:30:27,12-MAY-09 15:31:23,"Mercator","Mercator",291,529805,""
92188,"ROSA LLP",12357,81,"N","HUNT","DX 1382 CLUN","999444444",27-MAR-15 10:30:27,12-MAY-09 15:31:23,"Mercator","Mercator",291,529806,""
92189,"COX SOLICITORS",150,81,"N","COX","DX 108225 CATERHAM","888777444",27-MAR-15 10:30:27,12-MAY-09 15:31:24,"Mercator","Mercator",291,529807,""
92190,"GARDNER LLP",12086,81,"N","GARDNER","DX 4040 CHESSINGTON","777888333",27-MAR-15 10:30:27,12-MAY-09 15:31:24,"Mercator","Mercator",291,529808,""
92191,"KIM SOLICITORS",11847,81,"N","KIM","DX 165235 CANNOCK","777777333",27-MAR-15 10:30:27,12-MAY-09 15:31:24,"Mercator","Mercator",291,529809,""
92192,"ALLEN and CO",12049,81,"N","","DX 85148 CLUN","222999444",27-MAR-15 10:30:27,12-MAY-09 15:31:24,"Mercator","Mercator",291,529810,""
92193,"CRUZ LAW SOLICITORS",12289,81,"N","CRUZ","DX 279 COALVILLE","999444777",27-MAR-15 10:30:28,12-MAY-09 15:31:24,"Mercator","Mercator",291,529811,""
92194,"ROBERTSON SOLICITORS",11708,81,"N","ROBERTSON","DX 21225 CLEATORDX MOOR ","999444444",27-MAR-15 10:30:28,12-MAY-09 15:31:24,"Mercator","Mercator",291,529812,""
92195,"FOSTER LLP",477,81,"N","FOSTER","DX 236117 CHIPPINGDX CAMPDEN ","444888555",27-MAR-15 10:30:28,12-MAY-09 15:31:24,"Mercator","Mercator",291,529813,""
92196,"MEGAN and CO",11190,81,"N","SNYDER","DX 237140 CAMBRIDGE","666444888",27-MAR-15 10:30:28,12-MAY-09 15:31:24,"Mercator","Mercator",291,529814,""
92197,"ROMERO SOLICITORS",12024,81,"N","ROMERO","DX 50152 CHESHUNT","111444777",27-MAR-15 10:30:28,12-MAY-09 15:31:24,"Mercator","Mercator",291,529815,""
92198,"COLEMAN SOLICITORS",10254,81,"N","COLEMAN","DX 31233 CASTLEFORD","999444444",27-MAR-15 10:30:28,12-MAY-09 15:31:24,"Mercator","Mercator",291,529816,""
92199,"RAMOS SOLICITORS",240,81,"N","RAMOS","DX 21178 COCKERMOUTH","888111777",27-MAR-15 10:30:28,12-MAY-09 15:31:24,"Mercator","Mercator",291,529817,""
92200,"KELLEY SOLICITORS",285,81,"N","KELLEY","DX 190111 CIRENCESTER","666666444",27-MAR-15 10:30:29,12-MAY-09 15:31:24,"Mercator","Mercator",291,529818,""
92201,"HOWELL SOLICITORS",11958,81,"N","HOWELL","DX 23266 CLEATORDX MOOR ","999111999",27-MAR-15 10:30:29,12-MAY-09 15:31:24,"Mercator","Mercator",291,529819,""
92202,"WOOD LAW SOLICITORS",12013,81,"N","WOOD","DX 111145 CHESTER-LE-STREET","555444555",27-MAR-15 10:30:29,12-MAY-09 15:31:24,"Mercator","Mercator",291,529820,""
92203,"HAMILTON SOLICITORS",12022,81,"N","HAMILTON","DX 195217 CHELTENHAM","111777444",27-MAR-15 10:30:29,12-MAY-09 15:31:24,"Mercator","Mercator",291,529821,""
92204,"HARRISON SOLICITORS",10383,81,"N","HARRISON","DX 156121 CLACTON-ON-SEA","777777666",27-MAR-15 10:30:29,12-MAY-09 15:31:24,"Mercator","Mercator",291,529822,""
92205,"PHILLIP and CO",11831,81,"N","ELLIOTT","DX 5089 CHERRYDX HINTON ","666888111",27-MAR-15 10:30:29,12-MAY-09 15:31:24,"Mercator","Mercator",291,529823,""
92206,"RALPH LLP",11172,81,"N","YOUNG","DX 1792 COBHAM","222888999",27-MAR-15 10:30:29,12-MAY-09 15:31:24,"Mercator","Mercator",291,529824,""
92207,"BAKER LLP",11111,81,"N","BAKER","DX 7314 CASTLEDX CARY ","888777222",27-MAR-15 10:30:30,12-MAY-09 15:31:25,"Mercator","Mercator",291,529825,""
92208,"CARLSON LLP",12193,81,"N","CARLSON","DX 6267 DEAL","777222777",27-MAR-15 10:30:30,12-MAY-09 15:31:25,"Mercator","Mercator",291,529826,""
92209,"JAY and CO",12226,81,"N","BURNS","DX 18579 DAGENHAM","444999444",27-MAR-15 10:30:30,12-MAY-09 15:31:25,"Mercator","Mercator",291,529827,""
92210,"BROOKS SOLICITORS",12353,81,"N","BROOKS","DX 194223 DAVENTRY","333999111",27-MAR-15 10:30:30,12-MAY-09 15:31:25,"Mercator","Mercator",291,529828,""
92211,"ELLIOTT LLP",78,81,"N","ELLIOTT","DX 11148 DAWLEY","555888111",27-MAR-15 10:30:31,12-MAY-09 15:31:25,"Mercator","Mercator",291,529829,""
92212,"ARMSTRONG LAW LLP",449,81,"N","ARMSTRONG","DX 3516 DERBY","111777333",27-MAR-15 10:30:31,12-MAY-09 15:31:25,"Mercator","Mercator",291,529830,""
92213,"ARMSTRONG SOLICITORS",11930,81,"N","ARMSTRONG","DX 16438 DAWLISH","444999111",27-MAR-15 10:30:31,12-MAY-09 15:31:25,"Mercator","Mercator",291,529831,""
92214,"GRACE LLP",11781,81,"N","BOYD","DX 212241 DENTON","444444111",27-MAR-15 10:30:31,12-MAY-09 15:31:25,"Mercator","Mercator",291,529832,""
92215,"ALLEN LLP",11957,81,"N","ALLEN","DX 234181 DARLINGTON","666555333",27-MAR-15 10:30:31,12-MAY-09 15:31:25,"Mercator","Mercator",291,529834,""
92216,"GRIFFIN LAW SOLICITORS",216,81,"N","GRIFFIN","DX 5234 DALTON-IN-FURNESS","888666999",27-MAR-15 10:30:31,12-MAY-09 15:31:25,"Mercator","Mercator",291,529835,""
92217,"GREENE SOLICITORS",12239,81,"N","GREENE","DX 8896 DARTFORD","111555333",27-MAR-15 10:30:32,12-MAY-09 15:31:25,"Mercator","Mercator",291,529836,""
92218,"HERNANDEZ SOLICITORS",10668,81,"N","HERNANDEZ","DX 168122 DARWEN","222999444",27-MAR-15 10:30:32,12-MAY-09 15:31:25,"Mercator","Mercator",291,529837,""
92219,"JIMMY and CO",12321,81,"N","HENDERSON","DX 174185 DARLINGTON","777333777",27-MAR-15 10:30:32,12-MAY-09 15:31:25,"Mercator","Mercator",291,529838,""
92220,"SCOTT SOLICITORS",12210,81,"N","SCOTT","DX 14642 DAWLISH","333333222",27-MAR-15 10:30:32,12-MAY-09 15:31:25,"Mercator","Mercator",291,529839,""
92221,"COLEMAN LLP",276,81,"N","COLEMAN","DX 164143 DEREHAM","333666555",27-MAR-15 10:30:32,12-MAY-09 15:31:25,"Mercator","Mercator",291,529841,""
92222,"GARY and CO",11990,81,"N","REYES","DX 15949 DEVIZES","555111999",27-MAR-15 10:30:32,12-MAY-09 15:31:25,"Mercator","Mercator",291,529847,""
92223,"JACKSON SOLICITORS",12055,81,"N","JACKSON","DX 59141 DENTON","333555555",27-MAR-15 10:32:03,12-MAY-09 15:31:25,"Mercator","Mercator",291,529854,""
92224,"CRUZ LAW LLP",11937,81,"N","CRUZ","DX 12218 DARTFORD","777444999",27-MAR-15 10:32:04,12-MAY-09 15:31:25,"Mercator","Mercator",291,529860,""
92225,"ANDREWS SOLICITORS",11118,81,"N","ANDREWS","DX 5355 DARTFORD","555555666",27-MAR-15 10:32:04,12-MAY-09 15:31:26,"Mercator","Mercator",291,529866,""
92226,"KYLE and CO",10146,81,"N","CHAVEZ","DX 29114 DESBOROUGH","666444888",27-MAR-15 10:32:04,12-MAY-09 15:31:26,"Mercator","Mercator",291,529873,""
92227,"SILVA SOLICITORS",11896,81,"N","SILVA","DX 14397 DEREHAM","222888111",27-MAR-15 10:32:04,12-MAY-09 15:31:26,"Mercator","Mercator",291,529880,""
92228,"GLENN and CO",11826,81,"N","WILLIS","DX 81222 DEREHAM","333555999",27-MAR-15 10:32:04,12-MAY-09 15:31:26,"Mercator","Mercator",291,529886,""
92229,"FREDERICK and CO",11731,81,"N","FERNANDEZ","DX 20219 DAGENHAM","",27-MAR-15 10:32:04,12-MAY-09 15:31:26,"Mercator","Mercator",292,529893,""
92230,"ALVAREZ LAW LLP",12204,81,"N","ALVAREZ","DX 18953 DEREHAM","888666444",27-MAR-15 10:32:04,12-MAY-09 15:31:26,"Mercator","Mercator",291,529899,""
92231,"VICTORIA and CO",11318,81,"N","BISHOP","DX 32187 DAWLISH","999333666",27-MAR-15 10:32:05,12-MAY-09 15:31:26,"Mercator","Mercator",291,529905,""
92232,"CONSTANCE and CO",66,81,"N","COX","DX 20931 DENTON","333555999",27-MAR-15 10:32:05,12-MAY-09 15:31:26,"Mercator","Mercator",291,529911,""
92233,"ARNOLD and CO",11848,81,"N","JACOBS","DX 24846 DARLINGTON","666555777",27-MAR-15 10:32:05,12-MAY-09 15:31:26,"Mercator","Mercator",291,529916,""
92234,"PHILLIPS SOLICITORS",371,81,"Y","PHILLIPS","DX 31133 DARLEYDX DALE ","555444999",27-MAR-15 10:32:05,12-MAY-09 15:31:26,"Mercator","Mercator",291,529920,""
92235,"SCHMIDT SOLICITORS",10818,81,"N","SCHMIDT","DX 21242 DESBOROUGH","999777999",27-MAR-15 10:32:05,12-MAY-09 15:31:26,"Mercator","Mercator",291,529925,""
92236,"REYNOLDS SOLICITORS",11402,81,"N","REYNOLDS","DX 21223 DENHOLME","888666555",27-MAR-15 10:32:05,12-MAY-09 15:31:26,"Mercator","Mercator",291,529929,""
92237,"MICHEAL LLP",11923,81,"N","LOPEZ","DX 2757 DENTON","777999999",27-MAR-15 10:32:06,12-MAY-09 15:31:26,"Mercator","Mercator",291,529935,""
92238,"AUSTIN SOLICITORS",12199,81,"N","AUSTIN","DX 144156 DAGENHAM","777333222",27-MAR-15 10:32:06,12-MAY-09 15:31:26,"Mercator","Mercator",291,529941,""
92239,"HUNTER SOLICITORS",12238,81,"N","HUNTER","DX 5765 DEREHAM","555111777",27-MAR-15 10:32:06,12-MAY-09 15:31:26,"Mercator","Mercator",291,529946,""
92240,"HOWELL LAW LLP",12108,81,"N","HOWELL","DX 125164 DERBY","999444333",27-MAR-15 10:32:06,12-MAY-09 15:31:26,"Mercator","Mercator",291,529950,""
92241,"ARNOLD LAW LLP",187,81,"N","ARNOLD","DX 91101 DEVIZES","333666444",27-MAR-15 10:32:06,12-MAY-09 15:31:26,"Mercator","Mercator",291,529957,""
92242,"GRIFFIN SOLICITORS",11747,81,"N","GRIFFIN","DX 104186 DAGENHAM","888222111",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529963,""
92243,"CATHY and CO",11144,81,"N","FOWLER","DX 21964 DEAL","555777222",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529966,""
92244,"SANDRA LLP",12325,81,"N","HILL","DX 20881 DAWLISH","222666222",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529972,""
92245,"DIAZ LLP",10130,81,"N","DIAZ","DX 177173 DARTFORD","888999333",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529977,""
92246,"GARY and CO",12327,81,"N","FLORES","DX 13160 DAWLEY","444888111",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529980,""
92247,"ALEXANDER LAW SOLICITORS",12209,81,"N","ALEXANDER","DX 12030 DARTMOUTH","333888333",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529983,""
92248,"ERICA and CO",200,81,"Y","LEWIS","DX 15083 DENHOLME","888333999",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529987,""
92249,"GARDNER SOLICITORS",11361,81,"N","GARDNER","DX 158128 DEREHAM","222444111",27-MAR-15 10:32:07,12-MAY-09 15:31:27,"Mercator","Mercator",291,529993,""
92250,"WARREN LLP",11530,81,"N","WARREN","DX 30174 DAWLEY","888666333",27-MAR-15 10:32:08,12-MAY-09 15:31:27,"Mercator","Mercator",291,529997,""
92251,"PETERSON SOLICITORS",12282,81,"N","PETERSON","DX 11421 DAVENTRY","888555111",27-MAR-15 10:32:08,12-MAY-09 15:31:27,"Mercator","Mercator",291,530000,""
92252,"MURPHY SOLICITORS",485,81,"N","MURPHY","DX 20780 DESBOROUGH","999777666",27-MAR-15 10:32:08,12-MAY-09 15:31:27,"Mercator","Mercator",291,530005,""
92253,"PEDRO and CO",10113,81,"N","PERRY","DX 251154 DAGENHAM","444444444",27-MAR-15 10:32:08,12-MAY-09 15:31:27,"Mercator","Mercator",291,530009,""
92254,"WASHINGTON SOLICITORS",12091,81,"N","WASHINGTON","DX 147192 DESBOROUGH","666333999",27-MAR-15 10:32:08,12-MAY-09 15:31:27,"Mercator","Mercator",291,530013,""
92255,"HARRIS SOLICITORS",10033,81,"N","HARRIS","DX 127133 DARWEN","444777888",27-MAR-15 10:32:08,12-MAY-09 15:31:27,"Mercator","Mercator",291,530017,""
92256,"HOWARD and CO",12280,81,"N","RAY","DX 102253 DARTMOUTH","444888444",27-MAR-15 10:32:08,12-MAY-09 15:31:27,"Mercator","Mercator",291,530021,""
92257,"PHILLIPS SOLICITORS",11340,81,"N","PHILLIPS","DX 228195 DEREHAM","888444888",27-MAR-15 10:32:09,12-MAY-09 15:31:27,"Mercator","Mercator",291,530025,""
92258,"RAMOS LAW SOLICITORS",12152,81,"N","RAMOS","DX 22673 DARLEYDX DALE ","333999777",27-MAR-15 10:32:09,12-MAY-09 15:31:27,"Mercator","Mercator",291,530029,""
92259,"PORTER SOLICITORS",12218,81,"N","PORTER","DX 4226 DALTON-IN-FURNESS","555777666",27-MAR-15 10:32:09,12-MAY-09 15:31:27,"Mercator","Mercator",291,530033,""
92260,"GRANT LAW LLP",10256,81,"N","GRANT","DX 24954 DENTON","444111666",27-MAR-15 10:32:09,12-MAY-09 15:31:28,"Mercator","Mercator",291,530035,""
92261,"LEE SOLICITORS",12316,81,"N","LEE","DX 15104 DARLEYDX DALE ","333222222",27-MAR-15 10:32:09,12-MAY-09 15:31:28,"Mercator","Mercator",291,530037,""
92262,"VIOLA and CO",12345,81,"Y","ROSS","DX 121253 DAWLISH","444888444",27-MAR-15 10:32:09,12-MAY-09 15:31:28,"Mercator","Mercator",291,530040,""
92263,"S H RUPARELL",12397,81,"N","S.H.Ruparell - Townsville","","",27-MAR-15 10:32:16,12-MAY-09 15:31:28,"Mercator","Mercator",291,530043,""
92264,"PORTNER & JASKEL",12410,81,"N","Portner & Jaskel - Town","","",27-MAR-15 10:32:12,12-MAY-09 15:31:28,"Mercator","Mercator",291,530045,""
92265,"GEOFFREY MILLER",12381,81,"N","geoffrey miller","","",27-MAR-15 10:32:10,12-MAY-09 15:31:28,"Mercator","Mercator",291,530049,""
92266,"ZEE",12392,81,"N","ZEE/TYNEMOUTH","","",27-MAR-15 10:32:11,12-MAY-09 15:31:28,"Mercator","Mercator",292,530052,""
92267,"LONGSHAFT & PARTNERS",12382,81,"N","LONG/TYNEMOUTH","","",27-MAR-15 10:32:11,12-MAY-09 15:31:28,"Mercator","Mercator",291,530056,""
92268,"HARDCASTLE & PARTNERS",12384,81,"N","HARD/TYNESIDE","","",27-MAR-15 10:32:11,12-MAY-09 15:31:28,"Mercator","Mercator",291,530061,""
92269,"SHEARER AND KEAGAN",12383,81,"N","SHEAR/NEWCASTLE UPON TYNE","","",27-MAR-15 10:32:11,12-MAY-09 15:31:28,"Mercator","Mercator",291,530063,""
92270,"DFS SOLICITORS",12395,81,"N","dfs-kent","","",27-MAR-15 10:32:10,12-MAY-09 15:31:28,"Mercator","Mercator",291,530065,""
92271,"THANKI NOVY TAUBE",12405,81,"N","Thanki Novy Taube - Towny","","",27-MAR-15 10:32:11,12-MAY-09 15:31:28,"Mercator","Mercator",291,530067,""
92272,"A.C. CONSTANTI",12393,81,"Y","const","","",27-MAR-15 10:32:11,12-MAY-09 15:31:28,"Mercator","Mercator",292,530070,""
92273,"SIMONS MUIRHEAD & BURTON",12406,81,"N","Simons & Co - Yada Yada","","",27-MAR-15 10:32:17,12-MAY-09 15:31:28,"Mercator","Mercator",291,530072,""
92274,"BRADY EASTWOOD PIERCE & STEWART",12396,81,"N","Brady & Co - S'ville","","",27-MAR-15 10:32:13,12-MAY-09 15:31:28,"Mercator","Mercator",291,530075,""
92275,"VICTOR LISSACK ROSCOE & COLEMAN",12400,81,"N","VLRC - Anytown","","",27-MAR-15 10:28:09,12-MAY-09 15:31:28,"Mercator","Mercator",291,530078,""
92276,"PAUL ROBINSON & CO",12401,81,"N","Paul Robinson & Co - Town","","",27-MAR-15 10:32:11,12-MAY-09 15:31:28,"Mercator","Mercator",291,530080,""
92277,"WELBECK ANIN SOLICITORS",12398,81,"N","Welbeck Anin - Townsville","","",27-MAR-15 10:32:16,12-MAY-09 15:31:28,"Mercator","Mercator",291,530084,""
92278,"THE JOHNSON PARTNERSHIP",12399,81,"N","Johnson - London","","",27-MAR-15 10:32:10,12-MAY-09 15:31:28,"Mercator","Mercator",291,530086,""
92279,"PRIVATE DEFENDANT PARTNERS & COMP-+",12387,81,"N","PRI - BRACKNELL","","",27-MAR-15 10:32:12,12-MAY-09 15:31:28,"Mercator","Mercator",291,530088,""
92280,"THOMPSON PARTNERS",12378,81,"N","THO - ASCOT","","",27-MAR-15 10:32:12,12-MAY-09 15:31:28,"Mercator","Mercator",291,530090,""
92281,"T",12388,81,"N","T - ASCOT","","",27-MAR-15 10:32:12,12-MAY-09 15:31:28,"Mercator","Mercator",291,530092,""
92282,"PRIVATE RESPONDENT BARRISTERS LTD &",12380,81,"N","PRI - BRACKNELL","","",27-MAR-15 10:32:12,12-MAY-09 15:31:28,"Mercator","Mercator",291,530095,""
92283,"LEWIS GREEN & CO",12402,81,"N","Lewis Green & Co - Townville","","",27-MAR-15 10:32:12,12-MAY-09 15:31:28,"Mercator","Mercator",291,530098,""
92284,"AB SOLICITORS",12373,81,"N","AB SOLICITORS","","",27-MAR-15 10:32:12,12-MAY-09 15:31:28,"Mercator","Mercator",291,530099,""
92285,"Q",12377,81,"N","Q - SLOUGH","","",27-MAR-15 10:32:13,12-MAY-09 15:31:28,"Mercator","Mercator",291,530101,""
92286,"THOMAS PROSECUTORS FIRM",12372,81,"N","THOMAS - LONDON","","",27-MAR-15 10:32:13,12-MAY-09 15:31:29,"Mercator","Mercator",291,530104,""
92287,"Y",12389,81,"N","Y - LONDON","","",27-MAR-15 10:32:13,12-MAY-09 15:31:29,"Mercator","Mercator",291,530106,""
92288,"CRAMPIT, JAM, TOWTHER & HOLLANDAISE",12386,81,"N","CRAM - LONDON","","",27-MAR-15 10:32:15,12-MAY-09 15:31:29,"Mercator","Mercator",291,530108,""
92289,"ANDERSON AND COOK",12385,81,"N","AND - LONDON","","",27-MAR-15 10:32:15,12-MAY-09 15:31:29,"Mercator","Mercator",291,530110,""
92290,"Z",12376,81,"N","Z - LONDON","","",27-MAR-15 10:32:15,12-MAY-09 15:31:29,"Mercator","Mercator",291,530112,""
92291,"CRUDDOCK PRIVATE REPRESENTATION ETC",12374,81,"N","CRUD - LONDON","","",27-MAR-15 10:32:15,12-MAY-09 15:31:29,"Mercator","Mercator",291,530115,""
92292,"BARKER AUSTIN",12409,81,"N","Barker Austin - Some Town","","",27-MAR-15 10:28:45,12-MAY-09 15:31:29,"Mercator","Mercator",291,530119,""
92293,"SAB & CO",12411,81,"N","sogrubby","","",27-MAR-15 10:32:13,12-MAY-09 15:31:29,"Mercator","Mercator",291,530120,""
92294,"EVANS SOLICITORS",12292,81,"N","EVANS","DX 11323 ","111555666",27-MAR-15 10:32:17,12-MAY-09 15:31:29,"Mercator","Mercator",291,530122,""
92295,"J",12390,81,"N","J - JAYTOWN","","",27-MAR-15 10:32:17,12-MAY-09 15:31:29,"Mercator","Mercator",291,530124,""
92296,"ELLIOT NESS",12391,81,"N","ELL1/CHICAGO","","",27-MAR-15 10:32:17,12-MAY-09 15:31:29,"Mercator","Mercator",291,530125,""
92308,"JEROME and CO",12111,80,"N","REID","DX 87121 ADLINGTON","666333777",20-MAY-11 15:59:21,20-MAY-11 15:45:42,"Mercator","Mercator",4,537478,""
92309,"BARRY and CO",12212,80,"N","WARD","DX 52209 ATHERSTONE","555111777",20-MAY-11 15:59:21,20-MAY-11 15:45:44,"Mercator","Mercator",4,537479,""
92310,"RICHARDS SOLICITORS",11914,80,"N","RICHARDS","DX 42110 ALNWICK","222777333",20-MAY-11 15:59:21,20-MAY-11 15:45:44,"Mercator","Mercator",4,537480,""
92311,"ROBERTS LAW LLP",11875,80,"N","ROBERTS","DX 14328 ATTLEBOROUGH","666333999",20-MAY-11 15:59:21,20-MAY-11 15:45:44,"Mercator","Mercator",4,537481,""
92312,"RICHARDS SOLICITORS",12254,80,"N","RICHARDS","DX 137235 ALNWICK","333888999",20-MAY-11 15:59:21,20-MAY-11 15:45:44,"Mercator","Mercator",4,537482,""
92313,"AMBER and CO",12043,80,"N","RYAN","DX 172200 ASHINGTON","222888999",20-MAY-11 15:59:21,20-MAY-11 15:45:45,"Mercator","Mercator",4,537483,""
92314,"LONG SOLICITORS",12299,80,"N","LONG","DX 59161 ACCRINGTON","999444333",20-MAY-11 15:59:21,20-MAY-11 15:45:45,"Mercator","Mercator",4,537484,""
92315,"CRUZ SOLICITORS",12364,80,"N","CRUZ","DX 18874 ADLINGTON","555666444",20-MAY-11 15:59:22,20-MAY-11 15:45:45,"Mercator","Mercator",4,537485,""
92316,"CRAWFORD LAW LLP",11925,80,"N","CRAWFORD","DX 13874 ALDEBURGH","777666444",20-MAY-11 15:59:22,20-MAY-11 15:45:45,"Mercator","Mercator",4,537486,""
92317,"BOWMAN SOLICITORS",268,80,"N","BOWMAN","DX 57194 ASHBOURNE","444222999",20-MAY-11 15:59:22,20-MAY-11 15:45:45,"Mercator","Mercator",4,537487,""
92318,"TUCKER SOLICITORS",116,80,"N","TUCKER","DX 21915 ABINGDON","888555555",20-MAY-11 15:59:22,20-MAY-11 15:45:45,"Mercator","Mercator",4,537488,""
92319,"CAROLYN and CO",10911,80,"Y","COOK","DX 240196 ALTON","111777777",20-MAY-11 15:59:22,20-MAY-11 15:45:45,"Mercator","Mercator",4,537489,""
92320,"VICTORIA and CO",12178,80,"N","FISHER","DX 97186 ALFORD","333333444",20-MAY-11 15:59:22,20-MAY-11 15:45:45,"Mercator","Mercator",4,537490,""
